-8.945936943501237693e+00 4.016574206755174714e+01 -4.908077917802802403e+01 4.245472163093226925e+01 1.197237082733053271e+01 -4.044703611024824852e+01 5.278395758948694727e+00
4.016574206755174714e+01 -1.801987341289463984e+02 2.202931548268060169e+02 -1.904891846088214606e+02 -5.374824104276201808e+01 1.815717037838498698e+02 -2.370510982873863171e+01
-4.908077917802802403e+01 2.202931548268060169e+02 -2.692237716189858929e+02 2.328118362983743168e+02 6.568069554868206694e+01 -2.218972133830666849e+02 2.896510857413763063e+01
4.245472163093226925e+01 -1.904891846088214606e+02 2.328118362983743168e+02 -2.011878736821894904e+02 -5.677252814678448800e+01 1.919621087793179868e+02 -2.506858857156117182e+01
1.197237082733053271e+01 -5.374824104276201808e+01 6.568069554868206694e+01 -5.677252814678448800e+01 -1.594379495957855042e+01 5.416651727091245760e+01 -7.069843411943203648e+00
-4.044703611024824852e+01 1.815717037838498698e+02 -2.218972133830666849e+02 1.919621087793179868e+02 5.416651727091245760e+01 -1.828433472095359775e+02 2.386177853854653819e+01
5.278395758948694727e+00 -2.370510982873863171e+01 2.896510857413763063e+01 -2.506858857156117182e+01 -7.069843411943203648e+00 2.386177853854653819e+01 -3.112880059188348980e+00
